Patrick Casey,PATRICK CASEY,This has nothing to do with drinking. I love you.,This has nothing to do with drinking. I love you.
CARRIE,CARRIE,Maybe we should spend a little time apart. I'll call you tomorrow.,Maybe we should spend a little time apart. I'll call you tomorrow.
Patrick Casey,PATRICK CASEY,-I'm not coming up?  ,-I'm not coming up?
CARRIE,CARRIE, Just a couple Of nights.,Just a couple Of nights.
Patrick Casey,PATRICK CASEY,Are you breaking up with me? 'Cause if...,Are you breaking up with me? 'Cause if...
CARRIE,CARRIE,I'm not breaking up with you. I'm just going inside.,I'm not breaking up with you. I'm just going inside.
CARRIE,CARRIE,"Call me tomorrow. We'll do something next week, okay?","Call me tomorrow. We'll do something next week, okay?"
Patrick Casey,PATRICK CASEY,What am I going to do now?,What am I going to do now?
CARRIE,CARRIE,"You should go to a meeting. And then go home, and call me tomorrow.","You should go to a meeting. And then go home, and call me tomorrow."
CARRIE,CARRIE,Goodnight. I'll see you next week. Go.,Goodnight. I'll see you next week. Go.
CARRIE,CARRIE,Get yourself some cookies.,Get yourself some cookies.
CARRIE,CARRIE,"Meanwhile, across town at Charlotte's....","Meanwhile, across town at Charlotte's...."
Bram,BRAM,"My God, what are you doing? My God.","My God, what are you doing? My God."
Bram,BRAM,You are good. Sweet Christ! You are good!,You are good. Sweet Christ! You are good!
CARRIE,CARRIE,Charlotte considered it the best 50 bucks she'd ever spent.,Charlotte considered it the best 50 bucks she'd ever spent.
CARRIE,CARRIE,"It cost Miranda a little more, but across town in her bed, things were good as well.","It cost Miranda a little more, but across town in her bed, things were good as well."
Patrick Casey,PATRICK CASEY,Carrie!,Carrie!
CARRIE,CARRIE,What are you doing?,What are you doing?
Patrick Casey,PATRICK CASEY,"Fuck you, you bitch!","Fuck you, you bitch!"
CARRIE,CARRIE,Shit!,Shit!
Patrick Casey,PATRICK CASEY,I loved you and you didn't love me.,I loved you and you didn't love me.
Patrick Casey,PATRICK CASEY,You fucking made me date you...before the month and now I'm drunk.,You fucking made me date you...before the month and now I'm drunk.
Patrick Casey,PATRICK CASEY,And I don't care! I love you! I love you! Make love to me!,And I don't care! I love you! I love you! Make love to me!
CARRIE,CARRIE,What are you doing? Don't take your clothes off.,What are you doing? Don't take your clothes off.
CARRIE,CARRIE,My first impulse was to go down and rescue him...,My first impulse was to go down and rescue him...
CARRIE,CARRIE,"...but as I learned on our second date, that would be codependent.","...but as I learned on our second date, that would be codependent."
CARRIE,CARRIE,"Still, I felt I had to do something.","Still, I felt I had to do something."
CARRIE,CARRIE,"Here, put this on, you'll get a cold.","Here, put this on, you'll get a cold."
Patrick Casey,PATRICK CASEY,I hope I fucking die!,I hope I fucking die!
Neigbhor,NEIGBHOR,"Quiet, asshole, I'll call the cops!","Quiet, asshole, I'll call the cops!"
Patrick Casey,PATRICK CASEY,"Shut the fuck up, dickweed!","Shut the fuck up, dickweed!"
Patrick Casey,PATRICK CASEY,Carrie! You were the best fuck I ever had!,Carrie! You were the best fuck I ever had!
CARRIE,CARRIE,"Three weeks later, I got a letter from Patrick...","Three weeks later, I got a letter from Patrick..."
CARRIE,CARRIE,...saying he was back in the program and wanted to make amends.,...saying he was back in the program and wanted to make amends.
CARRIE,CARRIE,I never saw him again but I always wondered two things:,I never saw him again but I always wondered two things:
CARRIE,CARRIE,Was he able to stay sober? Am I really that good in bed?,Was he able to stay sober? Am I really that good in bed?
CARRIE,CARRIE,"This is a story about a lovely couple, Rob and Elaine...","This is a story about a lovely couple, Rob and Elaine..."
CARRIE,CARRIE,...who rented a house one especially hot and sticky summer in the Hamptons.,...who rented a house one especially hot and sticky summer in the Hamptons.
CARRIE,CARRIE,"Elaine invited her best single friends, Cindy and Janet...","Elaine invited her best single friends, Cindy and Janet..."
CARRIE,CARRIE,"...while Rob invited his single friends, Ira and Matthew...","...while Rob invited his single friends, Ira and Matthew..."
CARRIE,CARRIE,...to share the good times and exorbitant rent.,...to share the good times and exorbitant rent.
CARRIE,CARRIE,"Until one day, this lovely couple had a terrible fight...","Until one day, this lovely couple had a terrible fight..."
CARRIE,CARRIE,...when Elaine went for a run and twisted her ankle...,...when Elaine went for a run and twisted her ankle...
CARRIE,CARRIE,...and came back early to find Rob canoodling with Janet.,...and came back early to find Rob canoodling with Janet.
CARRIE,CARRIE,And Cindy got tired of Matthew's idiotic jokes and incessant market chatter.,And Cindy got tired of Matthew's idiotic jokes and incessant market chatter.
CARRIE,CARRIE,Ira tried to be there for Elaine and confessed his true feelings for her...,Ira tried to be there for Elaine and confessed his true feelings for her...
CARRIE,CARRIE,...which she tried to laugh off as a joke.,...which she tried to laugh off as a joke.
CARRIE,CARRIE,"By August, it got to the point where everything was so awkward...","By August, it got to the point where everything was so awkward..."
CARRIE,CARRIE,...that nobody wanted to come back.,...that nobody wanted to come back.
CARRIE,CARRIE,And that's when Janet called her friend Charlotte.,And that's when Janet called her friend Charlotte.
CHARLOTTE,CHARLOTTE,It's a really cute three-bedroom cottage.,It's a really cute three-bedroom cottage.
CHARLOTTE,CHARLOTTE,They're giving us a fantastic deal for the month of August.,They're giving us a fantastic deal for the month of August.
CARRIE,CARRIE,Because it's haunted with cheating boyfriends and sexual rejection.,Because it's haunted with cheating boyfriends and sexual rejection.
SAMANTHA,SAMANTHA,We can always burn sage.,We can always burn sage.
MIRANDA,MIRANDA,Sharing a house with your girlfriends is fine in your 20s...,Sharing a house with your girlfriends is fine in your 20s...
MIRANDA,MIRANDA,"...but I feel like in your 30s, isn't it a bit pathetic, like being the oldest kid at summer camp?","...but I feel like in your 30s, isn't it a bit pathetic, like being the oldest kid at summer camp?"
SAMANTHA,SAMANTHA,"She has a point. My 25-year-old assistant, Nina Grabowski...","She has a point. My 25-year-old assistant, Nina Grabowski..."
SAMANTHA,SAMANTHA,...has a summer share in Bridgehampton with 18 other girls.,...has a summer share in Bridgehampton with 18 other girls.
SAMANTHA,SAMANTHA,They have to sleep in shifts.,They have to sleep in shifts.
CARRIE,CARRIE, What if they meet someone?,What if they meet someone?
SAMANTHA,SAMANTHA,"they Fuck in shifts, too.","they Fuck in shifts, too."
CHARLOTTE,CHARLOTTE,Hold it.,Hold it.
CHARLOTTE,CHARLOTTE,I can't believe you guys would pass up a chance to get out of this heat.,I can't believe you guys would pass up a chance to get out of this heat.
CHARLOTTE,CHARLOTTE,"Besides, the city's completely dead during August.","Besides, the city's completely dead during August."
CARRIE,CARRIE,-That's because everyone's in the Hamptons.  ,-That's because everyone's in the Hamptons.
MIRANDA,MIRANDA, Or stuck in traffic trying to get there.,Or stuck in traffic trying to get there.
CHARLOTTE,CHARLOTTE,This could be the Last summer we can actually all get together and do something like this.,This could be the Last summer we can actually all get together and do something like this.
CHARLOTTE,CHARLOTTE,"I mean, next year, who knows? One of us could be married or have kids.","I mean, next year, who knows? One of us could be married or have kids."
CHARLOTTE,CHARLOTTE,And we'll always regret that last summer we didn't spend together in the Hamptons.,And we'll always regret that last summer we didn't spend together in the Hamptons.
CARRIE,CARRIE,Charlotte's sweet hopefulness touched something in all of us.,Charlotte's sweet hopefulness touched something in all of us.
CARRIE,CARRIE,"Okay, I'm in. ","Okay, I'm in."
MIRANDA,MIRANDA,"me, too.","me, too."
SAMANTHA,SAMANTHA,"Fine, but I get the late shift.","Fine, but I get the late shift."
CARRIE,CARRIE,Samantha always felt like she was in her 20s...,Samantha always felt like she was in her 20s...
CARRIE,CARRIE,...until seeing an actual twenty-something brought her down to earth.,...until seeing an actual twenty-something brought her down to earth.
Nina Grabowski,NINA GRABOWSKI,"No, I'm getting you on the VIP list. You have to try it for one night.","No, I'm getting you on the VIP list. You have to try it for one night."
Nina Grabowski,NINA GRABOWSKI,My best friend Jerry owns it. He also owns the one in South Beach.,My best friend Jerry owns it. He also owns the one in South Beach.
Nina Grabowski,NINA GRABOWSKI,"Yes, the same one.","Yes, the same one."
SAMANTHA,SAMANTHA,I need to proof and confirm the guest list for the Hetrick-Martin benefit.,I need to proof and confirm the guest list for the Hetrick-Martin benefit.
SAMANTHA,SAMANTHA,"And get me Richard Johnson, ASAP.","And get me Richard Johnson, ASAP."
Nina Grabowski,NINA GRABOWSKI,"He is not a fag, because I happen to have three friends he's personally fucked.","He is not a fag, because I happen to have three friends he's personally fucked."
Nina Grabowski,NINA GRABOWSKI,You are nasty. You are.,You are nasty. You are.
Nina Grabowski,NINA GRABOWSKI,"I'm sending you a car, to and fro, and if you hate it, I'm gonna let you blow me. I am.","I'm sending you a car, to and fro, and if you hate it, I'm gonna let you blow me. I am."
SAMANTHA,SAMANTHA,"I am serious. Off, now.","I am serious. Off, now."
Nina Grabowski,NINA GRABOWSKI,"Alec, I've gotta go. I'll keep you posted, okay? Bye, honey.","Alec, I've gotta go. I'll keep you posted, okay? Bye, honey."
Nina Grabowski,NINA GRABOWSKI,"I have personal relationships of my own, you know.","I have personal relationships of my own, you know."
SAMANTHA,SAMANTHA,"-Not with my clients, you don't. ","-Not with my clients, you don't."
Nina Grabowski,NINA GRABOWSKI, I have my career to worry about.,I have my career to worry about.
SAMANTHA,SAMANTHA,Your career is being my assistant.,Your career is being my assistant.
Nina Grabowski,NINA GRABOWSKI,You're so deluded. I mean you wouldn't even know what's hot if it wasn't for me.,You're so deluded. I mean you wouldn't even know what's hot if it wasn't for me.
SAMANTHA,SAMANTHA,Unfortunately you don't seem to grasp the vast difference between us.,Unfortunately you don't seem to grasp the vast difference between us.
Nina Grabowski,NINA GRABOWSKI,"Yes, I do. You stood in line at Studio 54...","Yes, I do. You stood in line at Studio 54..."
Nina Grabowski,NINA GRABOWSKI,"...I stood in line at Studio 54, the movie.","...I stood in line at Studio 54, the movie."
SAMANTHA,SAMANTHA,I gave that bitch her first job out of college. She didn't know a fucking thing!,I gave that bitch her first job out of college. She didn't know a fucking thing!
SAMANTHA,SAMANTHA,"Girls in their 20s, they're spoiled and ungrateful. They think they're it.","Girls in their 20s, they're spoiled and ungrateful. They think they're it."
SAMANTHA,SAMANTHA,"Don't they realize, we're still it?","Don't they realize, we're still it?"
MIRANDA,MIRANDA,"No, because the world validates their delusion.","No, because the world validates their delusion."
SAMANTHA,SAMANTHA,And she took a copy of my Rolodex. Do you think I can sue?,And she took a copy of my Rolodex. Do you think I can sue?
CARRIE,CARRIE,-Do you remember us in our 20s? ,-Do you remember us in our 20s?
SAMANTHA,SAMANTHA, Dimly.,Dimly.
CARRIE,CARRIE,Have some compassion.,Have some compassion.
CARRIE,CARRIE,The only thing worse than being single in your 30s in this city is being single in your 20s.,The only thing worse than being single in your 30s in this city is being single in your 20s.
CHARLOTTE,CHARLOTTE,Where've you been? I was worried you'd miss the jitney.,Where've you been? I was worried you'd miss the jitney.
CARRIE,CARRIE,The Hamptons Jitney is like the bus to summer camp...,The Hamptons Jitney is like the bus to summer camp...
CARRIE,CARRIE,...only instead of singing songs everyone ignores each other and talks on their cell.,...only instead of singing songs everyone ignores each other and talks on their cell.
CHARLOTTE,CHARLOTTE,"Everyone, this is Greg.","Everyone, this is Greg."
CHARLOTTE,CHARLOTTE,"This is Samantha, Carrie and Miranda.","This is Samantha, Carrie and Miranda."
Greg,GREG,Hi!,Hi!
CHARLOTTE,CHARLOTTE,Greg's been going to the Hamptons every summer for 20 years.,Greg's been going to the Hamptons every summer for 20 years.
Greg,GREG, Since I was six.,Since I was six.
MIRANDA,MIRANDA, You do the math.,You do the math.
CARRIE,CARRIE,I have.,I have.
CHARLOTTE,CHARLOTTE,Thank you.,Thank you.
MIRANDA,MIRANDA,"Easy, sister, no need to push.","Easy, sister, no need to push."
CARRIE,CARRIE,"Four bumper-to-bumper hours later, we arrived at our new digs.","Four bumper-to-bumper hours later, we arrived at our new digs."
SAMANTHA,SAMANTHA,"They said this place was shabby chic, I'm thinking it's much more shitty chic.","They said this place was shabby chic, I'm thinking it's much more shitty chic."
MIRANDA,MIRANDA,These towels are mildewed.,These towels are mildewed.
MIRANDA,MIRANDA,"Actually, this whole house smells like mildew.","Actually, this whole house smells like mildew."
CARRIE,CARRIE,"It's not mildew, it's beachy.","It's not mildew, it's beachy."
CHARLOTTE,CHARLOTTE,Would you all stop being so cynical? We're lucky to be here.,Would you all stop being so cynical? We're lucky to be here.
CARRIE,CARRIE,Cynicism. Now there's one advantage we have over girls in their 20s.,Cynicism. Now there's one advantage we have over girls in their 20s.
MIRANDA,MIRANDA,I was cynical in high school.,I was cynical in high school.
MIRANDA,MIRANDA,Who's that?,Who's that?
CHARLOTTE,CHARLOTTE,"It's Greg, that cute guy I met on the jitney. I told him to drop by.","It's Greg, that cute guy I met on the jitney. I told him to drop by."
CHARLOTTE,CHARLOTTE,"And if he asks, he thinks I'm 27.","And if he asks, he thinks I'm 27."
CARRIE,CARRIE,"Evidently, while we had taken the Midtown Tunnel...","Evidently, while we had taken the Midtown Tunnel..."
CARRIE,CARRIE,...Charlotte had taken the time tunnel.,...Charlotte had taken the time tunnel.
CHARLOTTE,CHARLOTTE,-Hi!  ,-Hi!
Greg,GREG, Hey.,Hey.
CHARLOTTE,CHARLOTTE,Come on in. You guys remember Greg.,Come on in. You guys remember Greg.
GROUP,GROUP,"Hi, Greg.","Hi, Greg."
Greg,GREG,Hey! Listen. Me and my housemates are having a big bonfire tonight at the beach...,Hey! Listen. Me and my housemates are having a big bonfire tonight at the beach...
Greg,GREG,...and I just wanted to tell you that you're all invited.,...and I just wanted to tell you that you're all invited.
CHARLOTTE,CHARLOTTE,Excellent!,Excellent!
CARRIE,CARRIE,"Here you go, ladies.","Here you go, ladies."
MIRANDA,MIRANDA,There's so much foam you could ski on the head!,There's so much foam you could ski on the head!
CARRIE,CARRIE,"Sorry, it's been awhile since I pumped a keg.","Sorry, it's been awhile since I pumped a keg."
SAMANTHA,SAMANTHA,"I love young men, but come on. The guys here they don't even have chest hair yet!","I love young men, but come on. The guys here they don't even have chest hair yet!"
CARRIE,CARRIE,That's good news for their backs.,That's good news for their backs.
Party-goer,PARTY-GOER,Sorry!,Sorry!
MIRANDA,MIRANDA,"Okay, this is really fun. How long do we have to stay?","Okay, this is really fun. How long do we have to stay?"
SAMANTHA,SAMANTHA,God!,God!
CARRIE,CARRIE,I'm gonna go tell Charlotte we're leaving.,I'm gonna go tell Charlotte we're leaving.
CARRIE,CARRIE,That's another thing about twenty-something girls. They're very considerate.,That's another thing about twenty-something girls. They're very considerate.
CARRIE,CARRIE,You can always count on one of them to hold your hair when you vomit.,You can always count on one of them to hold your hair when you vomit.
Laurel Harris,LAUREL HARRIS,"Excuse me! My God, Carrie Bradshaw!","Excuse me! My God, Carrie Bradshaw!"
CARRIE,CARRIE, Yeah?,Yeah?
Laurel Harris,LAUREL HARRIS, Laurel Harris. May I Just Tell You That I worship you?,Laurel Harris. May I Just Tell You That I worship you?
Laurel Harris,LAUREL HARRIS,"I read your column every week, it's like my religion.","I read your column every week, it's like my religion."
CARRIE,CARRIE,Thank you.,Thank you.
Laurel Harris,LAUREL HARRIS,"I work as an assistant in a publishing house, but I'm really a writer.","I work as an assistant in a publishing house, but I'm really a writer."
CARRIE,CARRIE, great.,great.
Laurel Harris,LAUREL HARRIS,We'll see. Maybe I could send you something to read sometime?,We'll see. Maybe I could send you something to read sometime?
CARRIE,CARRIE, Sure.,Sure.
Laurel Harris,LAUREL HARRIS,You have no idea that would mean to me.,You have no idea that would mean to me.
Laurel Harris,LAUREL HARRIS,To have someone like you as my mentor.,To have someone like you as my mentor.
CARRIE,CARRIE,"Well, mentor.","Well, mentor."
Laurel Harris,LAUREL HARRIS,Could I call you sometime in the city?,Could I call you sometime in the city?
Laurel Harris,LAUREL HARRIS,"If I could just spend some time with you, that would be so cool.","If I could just spend some time with you, that would be so cool."
CARRIE,CARRIE,Of course. I'll be looking at a very busy summer.,Of course. I'll be looking at a very busy summer.
Laurel Harris,LAUREL HARRIS,"I can help. I'll run errands, I'll do your wash.","I can help. I'll run errands, I'll do your wash."
CARRIE,CARRIE,No menial labor necessary. I'll just give you my phone number.,No menial labor necessary. I'll just give you my phone number.
Laurel Harris,LAUREL HARRIS,"My God, this is so cool.","My God, this is so cool."
CARRIE,CARRIE,Thank you.,Thank you.
Laurel Harris,LAUREL HARRIS,-It's okay. ,-It's okay.
CARRIE,CARRIE, Thank you.,Thank you.
CARRIE,CARRIE,"The next day, Miranda woke up early to enjoy the cool morning breeze...","The next day, Miranda woke up early to enjoy the cool morning breeze..."
CARRIE,CARRIE,...and a much-needed moment of solitude.,...and a much-needed moment of solitude.
MIRANDA,MIRANDA,"All right, somebody puked on the deck.","All right, somebody puked on the deck."
CHARLOTTE,CHARLOTTE,Sorry...Stacey and Holly did too many Jell-O shots.,Sorry...Stacey and Holly did too many Jell-O shots.
MIRANDA,MIRANDA,"What are you, 25 now?","What are you, 25 now?"
Greg,GREG,Good morning.,Good morning.
CHARLOTTE,CHARLOTTE,"No, 27!","No, 27!"
MIRANDA,MIRANDA,Whatever.,Whatever.
CARRIE,CARRIE,"That week, back in the city, I wondered what was the allure of the 20s?","That week, back in the city, I wondered what was the allure of the 20s?"
CARRIE,CARRIE,"On one hand, there's great skin tone, the thrill of fresh experience...","On one hand, there's great skin tone, the thrill of fresh experience..."
CARRIE,CARRIE,...and the sense of a consequence-free life full of seemingly endless possibilities.,...and the sense of a consequence-free life full of seemingly endless possibilities.
CARRIE,CARRIE,"While on the other, there are horrible apartments, sexually inexperienced men...","While on the other, there are horrible apartments, sexually inexperienced men..."
CARRIE,CARRIE,...and embarrassing errors in fashion judgment.,...and embarrassing errors in fashion judgment.
CARRIE,CARRIE,"Should we fear these freshly minted, single women as a threat to our very survival...","Should we fear these freshly minted, single women as a threat to our very survival..."
CARRIE,CARRIE,...or pity them as clueless half-wits about to get their dreams dashed...,...or pity them as clueless half-wits about to get their dreams dashed...
CARRIE,CARRIE,...and illusions shattered?,...and illusions shattered?
CARRIE,CARRIE,Twenty-something girls...friend or foe?,Twenty-something girls...friend or foe?
CARRIE,CARRIE,"And that evening, in my first act as a mentor...","And that evening, in my first act as a mentor..."
CARRIE,CARRIE,...I took my young acolyte to a book party.,...I took my young acolyte to a book party.
Laurel Harris,LAUREL HARRIS,My God. I can't believe I'm out with Carrie Bradshaw. This is too cool.,My God. I can't believe I'm out with Carrie Bradshaw. This is too cool.
CARRIE,CARRIE,"Stop, I can feel my head swelling.","Stop, I can feel my head swelling."
CARRIE,CARRIE,"If it gets any bigger, I'll have to say goodbye to my hats.","If it gets any bigger, I'll have to say goodbye to my hats."
Laurel Harris,LAUREL HARRIS,I have a question. Do you think that 25 is too young to write a personal memoir?,I have a question. Do you think that 25 is too young to write a personal memoir?
CARRIE,CARRIE,"As long as it doesn't deal with incest, Prozac, or partying, no.","As long as it doesn't deal with incest, Prozac, or partying, no."
Laurel Harris,LAUREL HARRIS,"It does deal with sex, or rather not having sex.","It does deal with sex, or rather not having sex."
Laurel Harris,LAUREL HARRIS,It's about how girls my age are saving themselves for marriage.,It's about how girls my age are saving themselves for marriage.
CARRIE,CARRIE, Saving What for marriage?,Saving What for marriage?
Laurel Harris,LAUREL HARRIS, our virginity.,our virginity.
CARRIE,CARRIE,Are you seriously telling me that you've never had sex with a man?,Are you seriously telling me that you've never had sex with a man?
Laurel Harris,LAUREL HARRIS,That is correct.,That is correct.
CARRIE,CARRIE,"Okay, what do you consider sex?","Okay, what do you consider sex?"
Laurel Harris,LAUREL HARRIS,Are you implying I'm some kind of Lewinsky?,Are you implying I'm some kind of Lewinsky?
Laurel Harris,LAUREL HARRIS,"I'm not! I'm talking no blowjobs, no hand jobs.","I'm not! I'm talking no blowjobs, no hand jobs."
CARRIE,CARRIE,"All right, I get it, no jobs of any kind.","All right, I get it, no jobs of any kind."
CARRIE,CARRIE,You know what? I think I need to get a drink.,You know what? I think I need to get a drink.
Laurel Harris,LAUREL HARRIS,"-I'll get it. Cosmopolitan, right? ","-I'll get it. Cosmopolitan, right?"
CARRIE,CARRIE, Yeah.,Yeah.
Laurel Harris,LAUREL HARRIS,I remember from your column.,I remember from your column.
CARRIE,CARRIE,A 25-year-old virgin was getting me a Cosmopolitan.,A 25-year-old virgin was getting me a Cosmopolitan.
CARRIE,CARRIE,The generation gap had never seemed so wide.,The generation gap had never seemed so wide.
Bradley Meego,BRADLEY MEEGO,Hi.,Hi.
CARRIE,CARRIE," have You Actually read the book? -No, have you?","have You Actually read the book? -No, have you?"
Bradley Meego,BRADLEY MEEGO,Not yet.,Not yet.
CARRIE,CARRIE,Know anything about the author?,Know anything about the author?
CARRIE,CARRIE,His family has a history of diabetes and he has a steel splint in his left femur.,His family has a history of diabetes and he has a steel splint in his left femur.
Bradley Meego,BRADLEY MEEGO,"-I'm his doctor, Bradley Meego. ","-I'm his doctor, Bradley Meego."
CARRIE,CARRIE, Carrie Bradshaw.,Carrie Bradshaw.
CARRIE,CARRIE,"My doctor won't even make house calls, let alone attend a book party.","My doctor won't even make house calls, let alone attend a book party."
Bradley Meego,BRADLEY MEEGO,I've never been to one before. I thought it might be interesting.,I've never been to one before. I thought it might be interesting.
Bradley Meego,BRADLEY MEEGO,It's exceeded all my expectations.,It's exceeded all my expectations.
CARRIE,CARRIE,"Generally, it's just cheese and crackers. You never see an actual shrimp.","Generally, it's just cheese and crackers. You never see an actual shrimp."
Bradley Meego,BRADLEY MEEGO,"No, I meant you.","No, I meant you."
Bradley Meego,BRADLEY MEEGO,I'd ask you for a drink after but I'm driving straight to the Hamptons.,I'd ask you for a drink after but I'm driving straight to the Hamptons.
CARRIE,CARRIE,I'm actually going out to the Hamptons tomorrow.,I'm actually going out to the Hamptons tomorrow.
Bradley Meego,BRADLEY MEEGO,"Great, can I call you there?","Great, can I call you there?"
CARRIE,CARRIE,"All right, you know what? I'll be with my friends Saturday at Townline Beach.","All right, you know what? I'll be with my friends Saturday at Townline Beach."
CARRIE,CARRIE,A big yellow umbrella. You can come by and say hello if you like.,A big yellow umbrella. You can come by and say hello if you like.
Bradley Meego,BRADLEY MEEGO,Is this a ploy to see me in my bathing suit?,Is this a ploy to see me in my bathing suit?
Laurel Harris,LAUREL HARRIS,-Here's your Cosmo. ,-Here's your Cosmo.
CARRIE,CARRIE, Thank you.,Thank you.
CARRIE,CARRIE,"Dr. Bradley Meego, this is Laurel.","Dr. Bradley Meego, this is Laurel."
Laurel Harris,LAUREL HARRIS, Hi.,Hi.
Bradley Meego,BRADLEY MEEGO, Hey.,Hey.
Bradley Meego,BRADLEY MEEGO,What if it rains? Do we pick another date?,What if it rains? Do we pick another date?
CARRIE,CARRIE,"Doctor, you are persistent.","Doctor, you are persistent."
CARRIE,CARRIE,"All right. In case of emergency, only.","All right. In case of emergency, only."
Bradley Meego,BRADLEY MEEGO,"Now I'm gonna have to buy the book. Nice meeting you. You, too.","Now I'm gonna have to buy the book. Nice meeting you. You, too."
CARRIE,CARRIE,Drive safe.,Drive safe.
Laurel Harris,LAUREL HARRIS,"My God, he is such a fox.","My God, he is such a fox."
Laurel Harris,LAUREL HARRIS,Did you just meet him when I was at the bar?,Did you just meet him when I was at the bar?
Laurel Harris,LAUREL HARRIS,"Lady, you've got it going on!","Lady, you've got it going on!"
CARRIE,CARRIE,That Saturday turned out to be hot and sunny.,That Saturday turned out to be hot and sunny.
CARRIE,CARRIE,While we sat under our umbrella...,While we sat under our umbrella...
CARRIE,CARRIE,...twenty-something girls sizzled on the sand like rotisserie chickens.,...twenty-something girls sizzled on the sand like rotisserie chickens.
SAMANTHA,SAMANTHA,"Excuse me, when did tanning come back in style?","Excuse me, when did tanning come back in style?"
SAMANTHA,SAMANTHA,Hand me the 45!,Hand me the 45!
MIRANDA,MIRANDA,"Forty-five, I didn't know it went up that high.","Forty-five, I didn't know it went up that high."
CARRIE,CARRIE,You could sit in a microwave and not burn.,You could sit in a microwave and not burn.
SAMANTHA,SAMANTHA,"It's Charlotte's, but I don't think she's gonnal be using it.","It's Charlotte's, but I don't think she's gonnal be using it."
SAMANTHA,SAMANTHA,It's not good for her 27-year-old image.,It's not good for her 27-year-old image.
SAMANTHA,SAMANTHA,She actually put on oil.,She actually put on oil.
MIRANDA,MIRANDA,Just let her have her fun now.,Just let her have her fun now.
MIRANDA,MIRANDA,"Come Labor Day, she's gonna look like a 27-year-old handbag.","Come Labor Day, she's gonna look like a 27-year-old handbag."
SAMANTHA,SAMANTHA,I'd risk a few precancerous freckles for a summer romance.,I'd risk a few precancerous freckles for a summer romance.
CARRIE,CARRIE,"And right then, my summer romance made his appearance, right on schedule.","And right then, my summer romance made his appearance, right on schedule."
Bradley Meego,BRADLEY MEEGO,Yellow umbrellas seem to be very popular this year.,Yellow umbrellas seem to be very popular this year.
CARRIE,CARRIE,This is Dr. Bradley Meego.,This is Dr. Bradley Meego.
SAMANTHA,SAMANTHA,"Hello. What kind of a doctor are you, Doctor?","Hello. What kind of a doctor are you, Doctor?"
Bradley Meego,BRADLEY MEEGO,"Internal medicine. General, all-purpose kind of thing.","Internal medicine. General, all-purpose kind of thing."
SAMANTHA,SAMANTHA,"Fabulous, so you can prescribe medication?","Fabulous, so you can prescribe medication?"
Bradley Meego,BRADLEY MEEGO,-What'd you have in mind? ,-What'd you have in mind?
CARRIE,CARRIE, feel free to ignore her.,feel free to ignore her.
Bradley Meego,BRADLEY MEEGO,I'm sure that's impossible. I'm gonna go take a quick dip.,I'm sure that's impossible. I'm gonna go take a quick dip.
Bradley Meego,BRADLEY MEEGO,"You promise not to ditch me, now.","You promise not to ditch me, now."
CARRIE,CARRIE, I Promise.,I Promise.
Bradley Meego,BRADLEY MEEGO, is That the guy from the book party?,is That the guy from the book party?
CARRIE,CARRIE, Yeah.,Yeah.
SAMANTHA,SAMANTHA,I've got to start reading.,I've got to start reading.
CARRIE,CARRIE,He's cute. I'm just not really sure I'm interested.,He's cute. I'm just not really sure I'm interested.
SAMANTHA,SAMANTHA,"Good-looking, polite, house in the Hamptons.","Good-looking, polite, house in the Hamptons."
MIRANDA,MIRANDA,-It's good on paper. ,-It's good on paper.
SAMANTHA,SAMANTHA,"You know the rule. good on paper, bad in bed.","You know the rule. good on paper, bad in bed."
CARRIE,CARRIE,A'good on paper guy' is a guy with great credentials...,A'good on paper guy' is a guy with great credentials...
CARRIE,CARRIE,...who you always end up leaving for some hot guy...,...who you always end up leaving for some hot guy...
CARRIE,CARRIE,...who rides a motorcycle and doesn't have a checking account.,...who rides a motorcycle and doesn't have a checking account.
CHARLOTTE,CHARLOTTE,My God!,My God!
CHARLOTTE,CHARLOTTE,The water feels so awesome. You guys should really go in.,The water feels so awesome. You guys should really go in.
CARRIE,CARRIE,"You better put on some sunscreen, Georgette Hamilton.","You better put on some sunscreen, Georgette Hamilton."
CHARLOTTE,CHARLOTTE,"That's okay, I never burn.","That's okay, I never burn."
MIRANDA,MIRANDA,"Well, I do. In fact, I've had enough for today.","Well, I do. In fact, I've had enough for today."
MIRANDA,MIRANDA,I'm gonna go grocery shopping. You guys want anything?,I'm gonna go grocery shopping. You guys want anything?
CHARLOTTE,CHARLOTTE,We should get some rum. We can make Long Island Iced Teas.,We should get some rum. We can make Long Island Iced Teas.
Greg,GREG,"Yes, I love Long Island Iced Teas.","Yes, I love Long Island Iced Teas."
MIRANDA,MIRANDA,Excellent!,Excellent!
Bradley Meego,BRADLEY MEEGO,I took a leap of faith and made reservations...,I took a leap of faith and made reservations...
Bradley Meego,BRADLEY MEEGO,...at one of those impossible-to-get-into restaurants for tonight.,...at one of those impossible-to-get-into restaurants for tonight.
CARRIE,CARRIE,I'd love to...I just can't abandon my friends.,I'd love to...I just can't abandon my friends.
Bradley Meego,BRADLEY MEEGO,"Actually, that wasn't an invitation. It was just restaurant chitchat.","Actually, that wasn't an invitation. It was just restaurant chitchat."
Bradley Meego,BRADLEY MEEGO,I'm kidding. How about after dinner?,I'm kidding. How about after dinner?
